ticket_id,text,label
CLS-00286,"Please help, I was billed for an add-on I did not enable. Reported via support portal with medium priority, and please prioritize this today.",billing
CLS-00287,"Hi team, Search is returning empty results. Reported via chat with high priority, and this started after the latest release.",technical
CLS-00288,"Hello support, Delivery date keeps changing. Reported via email with medium priority, and we need a quick resolution.",shipping
CLS-00289,"Urgent, The app crashes on startup. Reported via chat with high priority, and this affects multiple users.",technical
CLS-00290,"Please help, My refund has not arrived yet. Reported via email with medium priority, and please prioritize this today.",billing
CLS-00291,"Urgent, I need to change my login email. Reported via support portal with low priority, and we need a quick resolution.",account_access
CLS-00292,"Urgent, Export to CSV does not work. Reported via email with low priority, and we need a quick resolution.",technical
CLS-00293,"Hi team, The app crashes on startup. Reported via support portal with low priority, and this is blocking our operations.",technical
CLS-00294,"Need assistance, Courier delivered to the wrong address. Reported via chat with high priority, and this is blocking our operations.",shipping
CLS-00295,"Hi team, I need to change the delivery address. Reported via phone with medium priority, and we need a quick resolution.",shipping
CLS-00296,"Hello support, Two-factor code never arrives. Reported via phone with high priority, and this started after the latest release.",account_access
CLS-00297,"Please help, File upload fails for PDF documents. Reported via chat with high priority, and we need a quick resolution.",technical
CLS-00298,"Need assistance, Password reset link expired. Reported via chat with low priority, and this is blocking our operations.",account_access
CLS-00299,"Good morning, Tracking has not updated for days. Reported via chat with low priority, and this started yesterday.",shipping
CLS-00300,"Good morning, I am logged out immediately after signing in. Reported via support portal with medium priority, and we need a quick resolution.",account_access
CLS-00301,"Hello support, The invoice total is incorrect. Reported via phone with high priority, and this started after the latest release.",billing
CLS-00302,"Urgent, The app crashes on startup. Reported via support portal with low priority, and this affects multiple users.",technical
CLS-00303,"Urgent, Billing continued after cancellation. Reported via support portal with low priority, and we need a quick resolution.",billing
CLS-00304,"Good morning, Order is marked delivered but I did not receive it. Reported via phone with high priority, and we need a quick resolution.",shipping
CLS-00305,"Good morning, One item is missing from the shipment. Reported via chat with low priority, and this started after the latest release.",shipping
CLS-00306,"Good morning, Search is returning empty results. Reported via support portal with low priority, and this started yesterday.",technical
CLS-00307,"Hello support, Search is returning empty results. Reported via phone with low priority, and we need a quick resolution.",technical
CLS-00308,"Please help, The package arrived damaged. Reported via support portal with medium priority, and this affects multiple users.",shipping
