ticket_id,raw_text,label
TCK-00231,"Hi team, I am reporting this issue: Search returns no results. Channel phone, high priority, reference checkout module, and this affects multiple users.",technical
TCK-00232,"Need assistance, Customs hold has delayed my package. Reported via chat, low priority, reference order ORD-1102, and we need a fix today.",shipping
TCK-00233,"Quick request, I am reporting this issue: I need to switch the payment method. Channel portal, high priority, reference invoice INV-3044, and this blocks our daily operations.",billing
TCK-00234,"Hello support, My user appears disabled. Sending details through phone, low priority, reference main tenant, and this happens only on web.",account_access
TCK-00235,"Hello support: The package arrived damaged. I opened this through portal with low priority, reference order ORD-1102, and this started yesterday.",shipping
TCK-00236,"Quick request: The integration with our CRM is failing. I opened this through phone with low priority, reference admin dashboard, and we need a fix today.",technical
TCK-00237,"Urgent, I am reporting this issue: I get logged out immediately. Channel email, medium priority, reference sales team, and this started after the latest release.",account_access
TCK-00238,"Quick request, The password reset link expired. Sending details through chat, low priority, reference corporate domain, and we need a fix today.",account_access
TCK-00239,"Quick request, I am reporting this issue: The two-factor code never arrives. Channel portal, low priority, reference user USR-772, and this affects multiple users.",account_access
TCK-00240,"Hi team, I am reporting this issue: The app crashes when I open the dashboard. Channel chat, low priority, reference checkout module, and this started after the latest release.",technical
TCK-00241,"Need assistance, I am reporting this issue: File upload fails for PDFs. Channel portal, low priority, reference CRM connector, and this happens only on web.",technical
TCK-00242,"Quick request: I received the wrong product. I opened this through chat with low priority, reference tracking TRK-331, and this happens only on mobile.",shipping
TCK-00243,"Good morning, My annual plan renewed at the wrong price. Reported via email, high priority, reference subscription SUB-8840, and this blocks our daily operations.",billing
TCK-00244,"Urgent, I need an updated invoice with company tax ID. Sending details through portal, medium priority, reference order ORD-5561, and we need a fix today.",billing
TCK-00245,"Quick request, I am reporting this issue: Sign in fails on mobile but works on web. Channel email, high priority, reference user USR-772, and this affects multiple users.",account_access
TCK-00246,"Hello support, I am reporting this issue: Notifications are delayed by several hours. Channel email, high priority, reference CRM connector, and this happens only on web.",technical
TCK-00247,"Hello support: The courier asked for an unexpected fee. I opened this through phone with medium priority, reference shipment SHP-7654, and this is impacting customer response times.",shipping
TCK-00248,"Urgent, The two-factor code never arrives. Reported via phone, high priority, reference user USR-772, and this happens only on web.",account_access
TCK-00249,"Hello support: The payment failed but money was still taken. I opened this through email with low priority, reference invoice INV-3044, and this is impacting customer response times.",billing
